561	法国汽车靠哪边行驶？	 左边	 右边	 blank	 blank	2
562	第一届残奥会在哪一年？	 1960年罗马	 1964年	 1968年	 blank	1
563	什么东西不能用热水送服（还原作用）？	 维生素	 钙片	 blank	 blank	2
564	世界上养牛最多的国家？	 澳大利亚	 蒙古	 印度	 中国	3
565	“月饼”最先出现在？	 唐朝	 宋朝	 明朝	 清朝	2
566	我国最大的淡水湖是？	 洞庭湖	 鄱阳湖	 青海湖	 太湖	2
567	倒立的海市蜃楼出现在？	 上午	 下午	 晚上	 blank	2
568	国际会议之都？	 日内瓦	 华盛顿	 津巴布韦	 伦敦	1
569	秦始皇统一的文字？	 小篆	 大篆	 隶书	 blank	1
570	我国从哪一年采用公元纪年？	 1911年	 1912年	 1913年	 1914年	2
571	长江不流经哪一省？	 四川	 江苏	 河南	 安徽	3
572	一百克含胆固醇最少的食物？	 鲫鱼	 海参	 黄鱼	 虾	2
573	第一架水上飞机哪一年制造的？	 1908年	 1914年	 1912年	 1910年	4
574	“物以类聚”下一句是？	 人与群分	 天与地分	 blank	 blank	1
575	“脱颖而出”中的“颖”指的是？	 锥尖	 剑锋	 刀刃	 箭头	1
576	太阳系中唯一一个自转方向与其他相反的？	 冥王星	 天王新	 水星	 blank	2
577	“人性本善”是谁说的？	 孟子	 孔子	 荀子	 blank	1
578	谁发现并证明“白光由七色光组成”的？	 爱因斯坦	 牛顿	 爱迪生	 blank	2
579	看见两次哈雷彗星需隔多少年？	 60年	 70年	 81年	 91年	3
580	孙武是我国古代著名的？	 文学家	 科学家	 军事家	 政治家	3
581	“工笔”是下列哪种技法？	 水彩	 水粉	 国花	 油画	3
582	食用哪种没煮熟的食物易中毒？	 米饭	 豆浆	 牛奶	 鸡蛋	2
583	跆拳道最早来源于？	 中国	 日本	 韩国	 美国	3
584	自然界唯一一个天然放射性惰性气体？	 氢	 氡	 氙	 氩	2
585	“出水芙蓉”是指？	 雨后荷花	 初放荷花	 blank	 blank	2
586	变脸是什么剧绝活？	 川剧	 越剧	 京剧	 blank	1
587	乐器中的皇后指的是？	 小提琴	 钢琴	 竖琴	 大提琴	1
588	最早的口红出现在？	 古印度	 古埃及	 古中国	 古巴比伦	1
589	四大洋中面积最小的？	 太平洋	 大西洋	 印度洋	 北冰洋	4
590	世界海拔最高的山峰？	 乔戈里峰	 珠穆朗玛峰	 龚格尔峰	 blank	2
591	下列哪个是我国最大的海？	 南海	 东海	 黄海	 渤海	1
592	哪个湖泊在江西省境内？	 洞庭湖	 鄱阳湖	 太湖	 洪泽湖	2
593	我国名茶产于福建安溪的是？	 龙井	 碧螺春	 武夷岩茶	 铁观音	4
594	吉林抚松县被誉为哪种药材之乡？	 当归	 枸杞	 人参	 田七	3
595	石头城是对我国哪座城市的美称？	 南昌	 南京	 拉萨	 西安	2
596	“山城”是我国哪个城市的雅号？	 洛阳	 西安	 重庆	 福州	3
597	峨眉山位于我国哪个省？	 四川	 云南	 贵州	 西藏	1
598	我国面积最大的湖泊？	 青海湖	 鄱阳湖	 洞庭湖	 太湖	1
599	世界首都哪个不是以人名命名的？	 华盛顿	 莫斯科	 巴黎	 科伦坡	2
600	世界最大的内陆国是？	 阿富汗	 哈萨克斯坦	 沙特阿拉伯	 蒙古	2
601	世界石油储量最多的国家？	 伊拉克	 伊朗	 科威特	 沙特阿拉伯	4
602	不是我国“三大火炉”的是？	 重庆	 成都	 武汉	 南京	2
603	火车连续发出两声长鸣表示？	 前进	 停留	 倒退	 故障	3
604	轮船发出六声短笛表示？	 倒退	 避让	 转弯	 遇险	4
605	九寨沟位于我国哪个省？	 台湾	 云南	 广西	 四川	4
606	五岳中哪个是中岳？	 泰山东	 嵩山	 华山西	 恒山北E衡山南	2
607	不属于我国四大佛山之一？	 雁荡山	 五台山	 九华山	 峨眉山E普陀山	1
608	世界上现存最大佛教艺术宝库？	 敦煌石窟	 云冈石窟	 同门石窟	 大足石窟	1
609	我国四大名亭毛泽东题的是？	 爱晚亭	 醉翁亭	 陶然亭	 湖心亭	1
610	我国第一座国家森林公园？	 武夷山	 长白山	 张家界	 九寨沟	3
611	美国“自由女神”座落在哪个城市？	 纽约	 华盛顿	 洛杉矶	 旧金山	1
612	世界最高的塔是哪座？	 埃菲尔铁塔	 多伦多塔	 东柏林塔	 莫斯科塔	2
613	项羽破釜沉舟战胜秦军的战役？	 牧野之战	 巨鹿之战	 官渡之战	 昆阳之战	2
614	哪个之战确立三国鼎立？	 官渡之战	 赤壁之战	 夷陵之战	 长平之战	2
615	和平解放北平是三大战役哪个？	 辽沈战役	 淮海战役	 平津战役	 blank	3
616	我国哪一年抗美援朝？	1949.1	1950.1	1951.1	1952.1	2
617	我国抗日战争时期八路军总指挥？	 毛泽东	 周恩来	 朱德	 彭德怀	3
618	我国人民解放军第一位女将军是？	 李贞	 贺子珍	 邓颖超	 蔡畅	1
619	我国现存最早的兵书是？	 孙膑兵法	 六韬	 孙子兵法	 吴子	3
620	二战死亡人数最多的国家？	 前苏联	 中国	 日本	 德国	1
621	二战被处死的日本甲级战犯中内阁首相是？	 广田弘毅	 东条英机	 松井石根	 blank	2
622	下列主权国家没军队的是？	 瑞士	 挪威	 海地	 安道尔	4
623	美国军用飞机编号F是哪类飞机？	 攻击机	 战斗机	 轰炸机	 反潜机	2
624	哪种火炮主要用作防控武器？	 加农炮	 高射炮	 迫击炮	 火箭炮	2
625	洲际导弹射程一般在多少公里以上？	 一百	 一千	 一万	 十万	3
626	我国专门进行核试验的“原子城”位于？	 新疆	 内蒙古	 青海	 四川	1
627	我国卫星火箭发射基地“西昌”位于？	 西藏	 新疆	 四川	 青海	3
628	称得上火炮的口径在多少毫米以上？	 五	 十	 二十	 五十	3
629	枪弹中燃烧弹弹头的颜色是？	 红色	 黄色	 绿色	 黑色	1
630	美国第七舰队主要驻扎在？	 大西洋	 地中海	 东太平洋	 西太平洋	4
631	二战时日本偷袭珍珠港是在？	1939.12	1940.12	1941.12	1942.12	3
632	年10月解放后才解放的城市？	 广州	 上海	 南京	 西安	1
633	信号弹白天发射用什么颜色？	 黄色	 白色	 绿色	 红色	4
634	舰艇装备最广泛的主力战舰是？	 驱逐舰	 护卫舰	 巡洋舰	 战列舰	2
635	多少吨位才算大型航空母舰？	 四吨	 五吨	 六吨	 十吨	3
636	防弹衣是什么材料制成的？	 软不锈钢	 钨合钢筋	 镍合钢筋	 陶瓷玻璃钢	4
637	一个连辖三四个排大约多少人？	 50-100	 100-120	 120-150	 150-200	2
638	“闻鸡起舞”出自哪位古代将领故事？	 岳飞	 戚继光	 祖狄	 郑成功	3
639	世界纪元公元前后划分方法的标准？	 伊斯兰教	 佛教	 犹太教	 耶稣基督教	4
640	第一次世界大战开始的时间？	 1910年	 1914年	 1939年	 1940年	2
641	对古代太子的尊称是？	 陛下	 阁下	 殿下	 私下	3
642	二战时日本偷袭珍珠港的代号为？	 托拉	 巴巴罗莎	 霸王	 宝石	1
643	人不可有傲气，但不可无傲骨谁座右铭？	 孙中山	 李大钊	 徐悲鸿	 周恩来	3
644	“世界船王”之称海外炎黄子孙是？	 王安	 王贞治	 杨晓燕	 包玉刚	4
645	第二次世界大战是哪一年爆发的？	 1937年	 1938年	 1939年	 1940年	3
646	史书《史记》属于哪类历史？	 野史	 正史	 杂史	 稗史	2
647	“资治通鉴”属于哪一类体历史？	 纪传体	 记事体	 编年体	 blank	3
648	“秦始皇与兵马俑”位于哪个省？	 湖北	 湖南	 河南	 陕西	4
649	我国是在哪个时期进入奴隶社会的？	 夏朝	 商朝	 战国	 秦朝	1
650	被称为“六朝古都”的是？	 洛阳	 西安	 南京	 blank	3
651	洪秀全领导的农民起义是？	 大泽乡起义	 黄巾起义	 赤眉起义	 blank	4
652	我国封建王朝正统皇帝大约有多少人？	 300人	 400人	 500人	 600人	3
653	历史上根吴三桂有关的大动乱？	 八王之乱	 三藩之乱	 七国之乱	 blank	2
654	李世民发动的历史事变？	 玄武门之变	 陈桥兵变	 靖康之变	 blank	1
655	被称为酿酒行业的祖师是谁？	 孔子	 鲁班	 柳永	 杜康	4
656	“文房四宝”中的毛笔是谁发明的？	 乐毅	 闻仲	 蒙恬	 blank	3
657	古代钱的单位“贯”是多少？	 一枚铜钱	 十枚铜钱	 千枚铜钱	 blank	3
658	下列清朝皇帝中哪位是末代皇帝？	 宣统	 光绪	 同治	 道光	1
659	古代“四大美女”西汉时期的是？	 西施	 王昭君	 貂蝉	 杨贵妃	2
660	《汉书》是哪位史学家所著？	 司马迁	 司马光	 左丘明	 班固	4
661	唯一两个皇帝合葬一起的是唐高宗和？	 唐高祖	 唐太宗	 武则天	 唐中宗	3
662	五星红旗的设计者是？	 顾仁兼	 周恩来	 曾联松	 梁思成	3
663	“中国的保尔柯察金”是谁？	 吴运泽	 张海迪	 雷锋	 梁思成	1
664	宋氏三姐妹哪个是孙中山夫人？	 宋霭龄	 宋庆龄	 宋美龄	 blank	2
665	春秋五霸中哪位霸主先称霸？	 楚庄王	 宋襄公	 齐桓公	 晋文公E秦穆公	3
666	第一次鸦片战争开始时间？	 1839年	 1840年	 1856年	 1860年	2
667	我国古代“十恶不赦”首赦是？	 不义	 不道	 内乱	 谋反	4
668	我国古代哪个朝代“状元”最多？	 唐朝	 宋朝	 明朝	 清朝	1
669	古代盛世哪个是李世民统治？	 成康之治	 文景之治	 贞观之治	 康乾之治	3
670	“瓷都”景德镇位于哪个省？	 河南	 河北	 广东	 江西	4
671	抗日战争爆发的卢沟桥事变哪一年？	 1935年	 1936年	 1937年	 1938年	3
672	马拉松长跑源于马拉松战役爆发地？	 古代罗马	 古代希腊	 中国	 马其顿	2
673	我国第一颗原子弹研制成功在哪年？	 1960年	 1962年	 1964年	 1967年	3
674	我国是谁最早发现了甲骨文？	 王懿荣	 刘鄂	 郭沫若	 顾协刚	1
675	甲骨文属于哪一类文字？	 表意文字	 表音文字	 象形文字	 blank	3
676	我国第一部词典？	 《说文解字》	 《尔雅》	 《切韵》	 《史记》	2
677	世界语的创始人是？	 柴门霍夫	 埃利斯	 不拉耶	 奥格登	1
678	古代著名书院白鹿洞书院位于？	 江西庐山	 湖南长沙	 湖南衡阳	 河南商丘	1
679	我国什么时候高等教育实施学位制？1978年	 1979年	 1980年	 1981年	 blank	4
680	“凿壁偷光”出自哪位人物苦学故事？	 孙子	 孙敬	 车胤	 匡衡	4
681	我国第一位女留学生金雅梅留学于何国？	 日本	 美国	 英国	 前苏联	2
682	世界规模最大的大学？	 纽约州立大学	 哈佛大学	 剑桥大学	 北京大学	1
683	我国收入的字最多的字典是哪一部？	 方言	 说文解字	 康熙字典	 新华字典	3
684	著名通讯社路透社是哪国的？	 中国	 美国	 英国	 法国	3
685	下列哪个不属于“四书”之一？	 大学	 春秋	 中庸	 论语E孟子	2
686	我国第一部纪传体通史是？	 《汉书》	 《后汉书》	 《史记》	 《春秋》	3
687	我国最早的医学理论著作？	 本草纲目	 黄帝内经	 千金方	 伤寒杂病论	2
688	“世界环境人”是每年哪天？	 6月4日	 6月5日	 6月6日	 6月7日	2
689	我国植树节3.12是为纪念哪位人物而定？	 屈原	 孙中山	 白求恩	 雷锋	2
690	世界三大人种哪种是黑色人种？	 尼格罗人种	 欧罗巴人种	 蒙古人种	 blank	1
691	我国姓氏中哪一个姓氏的人口比例最多？	 王	 李	 张	 刘	2
692	古代对“幼年的儿童”的代称是？	 成童	 束发	 总角	 及笄	3
693	古代对“六十岁”年龄的人称呼是？	 而立	 不惑	 知天命	 花甲	4
694	根据《百家姓》我国复姓共有多少个？	 70个	 76个	 80个	 86个	2
695	“国际护士节”是在每年的哪一天？	5.1	5.11	5.12	5.13	3
696	不属于世界四大通讯社之一的是？	 法新社	 美联社	 塔斯社	 合众国际社	3
697	世界第一部长篇小说《源氏物语》出自哪国？	 中国	 美国	 印度	 日本	4
698	名著《基督山伯爵》的作者是？	 大仲马	 小仲马	 福楼拜	 雨果	1
699	下列不是“意大利文艺复兴三杰”？	 但丁	 达芬奇	 米开朗基罗	 拉斐尔	1
700	我国最早的诗歌总集是？	 《诗经》	 《全唐诗》	 《花间集》	 《诗品》	1
701	我国古代历史上写诗最多达三万多道？	 陆游	 乾隆	 李白	 杜甫	2
702	悲剧《窦娥冤》是谁所著？	 王实甫	 马致远	 关汉卿	 白朴	3
703	非民间四大传说？	 牛郎织女	 嫦娥奔月	 孟姜女寻夫	 梁祝E白蛇与许仙	2
704	以“一二九”运动为社会背景长篇小说？	 上甘岭	 红日	 红岩	 青春之歌	4
705	作家秦牧的原名是？	 肖军	 曲波	 吴强	 冯至	2
706	“红娘”由来出自哪部古典名剧？	 琵琶记	 西厢记	 长生殿	 桃花扇	2
707	“二十万行长诗”之称最长史诗？	 摩诃婆罗多	 罗摩衍那	 荷马史诗	 唐璜	1
708	我国最早的神话小说？	 山海经	 古镜记	 搜神记	 世说新语	3
709	鲁迅等人创办的文学刊物？	 小说月报	 戏剧月刊	 语丝周刊	 创造月刊	3
710	非十九世纪英国诗坛三大巨星之一？	 笛福	 济慈	 雪莱	 拜伦	1
711	诺贝尔文学奖是从什么时候开始评选的？	 1900年	 1901年	 1950年	 1951年	2
712	我国少数民族中人口最多的是？	 壮族	 蒙古族	 回族	 藏族	1
713	亚洲国家中哪个国家最讲究茶道？	 中国	 韩国	 朝鲜	 日本	4
714	世界上大约有多少种语言？	 近1000种	 近2000种	 近3000种	 近4000种	3
715	按平均每分说话音节说话最快的国家是？	 法国	 日本	 德国	 美国	1
716	我国年满多少周岁有选举权和被选举权？	 14周岁	 16周岁	 18周岁	 20周岁	3
717	我国士兵预备役的年龄范围？	 16-30周岁	 16-35周岁	 18-30周岁	 18-35周岁	4
718	我国要被选为国家主席副主席年龄要多少周岁？	 35岁	 40岁	 45岁	 50岁	3
719	哪个国家很忌讳用人物肖像作商标？	 法国	 日本	 英国	 美国	3
720	“念慈”是古代对对方亲属哪一位尊称	 父亲	 母亲	 伯父	 伯母	2
721	“下半旗致哀”的由来源于什么任务的去世？	 族长	 酋长	 船长	 皇帝	3
722	哪个国家一般不准女性在生人面前露面？	 沙特阿拉伯	 印度	 印尼	 孟加拉	1
723	我国道家学派创始人是？	 孔子	 老子	 庄子	 孟子	2
724	“天下兴亡平匹夫有责”哪位思想家名言？	 黄宗羲	 顾炎武	 王夫之	 王充	2
725	《古兰经》是哪个宗教的经典？	 佛教	 基督教	 伊斯兰教	 道教	3
726	基督教的教职中哪个地位仅次于教皇？	 总主教	 大主教	 神父	 牧师	1
727	宗教派别哪个不属于基督教的派别？	 天主教	 东正教	 十叶教	 新教	3
728	“持剑坐莲花宝座骑狮子”的形象是哪位菩萨？	 文殊	 普贤	 观音	 地藏	1
729	“比丘尼”是对佛教中哪一类人的称呼？	 和尚	 行者	 女居士	 尼姑	4
730	第一届奥运会哪以年举行的？	 1890年	 1894年	 1896年	 1900年	3
731	第一届世界杯足球赛在哪个国家举行？	 法国	 意大利	 乌拉圭	 巴西	3
732	体育运动最早起源于？	 美国	 中国	 英国	 法国	1
733	女子游泳衣称“比基尼”源于什么名？	 设计师	 运动员	 模特	 小岛	4
734	我国第一个获得世界冠军的是谁？	 吴传玉	 郑国荣	 容国团	 陈镜开	3
735	高尔夫球运动场上共有多少个球洞？	 18个	 19个	 20个	 21个	1
736	围棋共有多少个棋子？	 360个	 361个	 362个	 363个	2
737	名言“生命在于运动”是谁说的？	 车尔尼夫斯基	 普希金	 伏尔泰	 契科夫	3
738	职业拳击运动员争夺“世界拳王”必须多少周岁？	 18岁	 20岁	 21岁	 25岁	3
739	我国第一次获得田径比赛冠军的运动员？	 邹振华	 徐永久	 黄志红	 刘华金	2
740	新中国第一次参加奥运会是哪一年？	 1952年	 1956年	 1980年	 1984年	1
741	曲棍球每半场的时间是多少分钟？	 35分钟	 40分钟	 45分钟	 50分钟	2
742	跳竹竿是我国哪个少数民族的传统体育运动？	 壮族	 苗族	 白族	 黎族	4
743	周恩来倡导中小学生每天多长时间体育运动？	 半小时	 一小时	 两小时	 blank	2
744	迷踪拳的创始人是哪位武术家？	 董海川	 张长兴	 霍元甲	 李存义	3
745	哪国因“卒可攻王攻后”禁止下国际象棋？	 印度	 印尼	 肯尼亚	 沙特	4
746	被誉为“两条半枪闹革命”的革命人物是？	 澎湃	 杨靖宇	 贺龙	 方志敏	4
747	世界上第一个成文法典？	 《汉莫拉比法典》	 《法经》	 《乌尔纳姆法典》	 blank	3
748	国际法庭设在什么地方？	 瑞士	 美国	 荷兰	 中国	3
749	联合国常任理事国公用多少个成员国？	 三个	 四个	 五个	 六个	3
750	我国最早一部按国别编写的史书是？	 《左传》	 《春秋》	 《国语》	 blank	3
751	曾被人称作“擂鼓诗人”的诗人是谁？	 田间	 郭小川	 贺敬之	 艾青	1
752	著名二胡曲《二泉映月》作者是谁？	 刘天华	 阿炳	 聂耳	 冼星海	2
753	我国拍摄的第一部故事影片是？	 定军山	 庄子试妻	 难夫难妻	 blank	3
754	美国自由女神像是哪国雕塑家作品？	 美国	 法国	 英国	 德国	2
755	著名喜剧电影艺术家卓别林是哪国人？	 英国	 法国	 德国	 美国	1
756	我国境内最早的人类是？	 北京人	 元谋人	 山顶洞人	 丁村人	2
757	清朝晚期被誉为“开眼看世界第一人”？	 魏源	 龚自珍	 林则徐	 严复	3
758	著名亚欧间的海峡是？	 马六甲海峡	 土耳其海峡	 直布罗陀海峡	 blank	2
759	世界上最长的运河是哪一条？	 中国京杭大运河	 苏伊士运河	 巴拿马运河	 blank	1
760	咖啡的故乡是哪里？	 亚洲	 美洲	 大洋洲	 非洲	4
761	我国第一个南极考察基地“长城站”何时落成？	1980.2	1981.2	1985.2	1986.2	3
762	世界上面值最高邮票匈牙利五百亿彭哥的图案？	 猫	 飞鸽	 海鸥	 鹰	2
763	我国少数民族分布最多的省份？	 广西	 西藏	 云南	 四川	3
764	世界最早邮票“黑便士”是哪国发行的？	 英国	 法国	 美国	 中国	1
765	我国国代被誉为“掌上舞”的舞蹈家？	 赵飞燕	 杨玉环	 绿珠	 褒姒	1
766	我国古代最大风俗画？	 韩熙载夜宴图	 清明上河图	 女史箴图	 千里江山图	2
767	著名油画《开国大典》是谁作品？	 关山月	 徐悲鸿	 范曾	 董希文	4
768	下列哪位画家善于画虎？	 张大千	 张善于	 徐悲鸿	 齐白石	2
769	被称“画圣”的古代画家是？	 吴道子	 顾恺之	 韩干	 张择端	1
770	书画工具哪一种以广东肇庆出产最为有名？	 洋毫	 松烟墨	 宣纸	 端砚	4
771	评剧是我国哪个地方主要戏曲？	 广东	 山西	 云南	 辽宁	4
772	四大戏曲中哪一种原产地是意大利？	 舞剧	 歌剧	 戏曲	 话剧	2
773	戏曲中脸谱颜色哪种表示妖邪？	 红色	 黄色	 白色	 青色	4
774	世界上哪个国家拍摄电影最多？	 中国	 美国	 印度	 日本	3
775	花灯戏是我国哪个地方的戏曲？	 贵州	 四川	 新疆	 云南	4
776	被誉为当代“毕生”的是（在印刷排版有研究贡献）？	 王选	 王昆	 袁隆平	 blank	1
777	被称为“新儒林外史”的书为？	 《顾城》	 《围城》	 《双城记》	 《武林外传》	2
778	《人间喜剧》作者是？	 福尔斯泰	 简奥斯丁	 巴尔扎克	 雨果	3
779	世界音乐之都是？	 维也纳	 悉尼	 威尼斯	 瑞典	1
780	月亮的公转和自转周期？	 相同	 不同	 blank	 blank	1
781	草莓身上的斑点是种子吗？	 是	 不是	 blank	 blank	1
782	牛奶中含有人类所需要的全部维生素吗？	 对	 错	 blank	 blank	1
783	在冰岛上有温泉吗？	 有	 没有	 blank	 blank	1
784	蜘蛛是昆虫吗？	 是	 不是	 blank	 blank	2
785	小蝌蚪是肉食动物吗？	 是	 不是	 blank	 blank	2
786	竹子一生只开一次花？	 是	 不是	 blank	 blank	1
787	北宋的都城是今天的开封吗？	 是	 不是	 blank	 blank	1
788	世界上有人造血吗？	 有	 没有	 blank	 blank	1
789	非洲有老虎吗？	 有	 没有	 blank	 blank	2
790	蜈蚣是脚最多的动物吗？	 是	 不是（千足虫又称马陆）	 blank	 blank	2
791	黑熊有尾巴吗？	 有	 没有	 blank	 blank	1
792	水仙花是否有毒？	 没有	 有	 blank	 blank	2
793	鲍鱼是鱼吗？	 是	 不是	 blank	 blank	2
794	香蕉里有种子吗？	 有	 没有	 blank	 blank	1
795	仙人掌有叶子吗？	 有	 没有	 blank	 blank	1
796	香蕉是长在树上的吗？	 是	 不是	 blank	 blank	2
797	微生物分不分雌雄？	 分	 不分	 blank	 blank	2
798	蚊子是靠吸食动物的血生存的吗？	 是	 不是	 blank	 blank	2
799	穿山甲有牙齿吗？	 有	 没有	 blank	 blank	2
800	有吃鱼的蝙蝠吗？	 有	 没有	 blank	 blank	1
801	泥鳅是鱼吗？	 是	 不是	 blank	 blank	1
802	有不结网的蜘蛛吗？	 有	 没有	 blank	 blank	1
803	猩猩有尾巴吗？	 有	 没有	 blank	 blank	2
804	人的指纹终身不变对吗？	 对	 不对	 blank	 blank	1
805	吃辣椒会伤皮肤对吗？	 对	 不对	 blank	 blank	2
806	黄瓜和西红柿一起做好吗？	 好	 不好	 blank	 blank	2
807	日本“相扑”有女子参加吗？	 有	 没有	 blank	 blank	1
808	黄山是“五岳”之一吗？	 是	 不是	 blank	 blank	2
809	蛇能听到音乐吗？	 能	 不能	 blank	 blank	2
810	人栽种的香蕉有种子吗？	 有	 没有	 blank	 blank	1
811	记忆力减退是自然规律吗？	 是	 不是	 blank	 blank	2
812	皮肤表皮中有血管吗？	 有	 没有	 blank	 blank	2
813	美国第一任总统是华盛顿吗？	 是	 不是	 blank	 blank	1
814	猎豹跑的比羚羊快吗？	 是	 不是	 blank	 blank	1
815	变温动物就是冷血动物吗？	 是	 不是	 blank	 blank	1
816	所有动物都呼吸吗？	 是	 不是	 blank	 blank	1
817	人的角膜有颜色吗？	 有	 没有	 blank	 blank	2
818	萤火虫的幼虫会发光吗？	 会	 不会	 blank	 blank	1
819	南极和北极都没发生过地震吗？	 是	 不是	 blank	 blank	1
820	人的手指甲生长速度是一样的吗？	 是	 不是	 blank	 blank	1
821	刚出生的婴儿能看见东西吗？	 能	 不能	 blank	 blank	1
822	白蚁是蚂蚁吗？	 是	 不是	 blank	 blank	2
823	蘑菇生长需要阳光吗？	 需要	 不需要	 blank	 blank	2
824	澳大利亚是一个岛屿吗？	 是	 不是	 blank	 blank	2
825	春季多喝开水可以预防肺部疾病吗？	 是	 不是	 blank	 blank	1
826	剪彩最初是为了庆祝新船下水吗？	 是	 不是	 blank	 blank	1
827	《天方夜谭》用“谭”字而不用“谈”原因是什么？	 古代写文章的避讳	 谈字不文雅	 谈字不好看	 blank	1
828	“银鞍照白马，撒沓如流星”是金庸哪部小说里的诗词？	 《陆小凤传奇》	 《楚留香》	 《侠客行》	 blank	3
829	香港“热狗”巴士于2012年哪天完全停止使用？	 5月9日	 9月9日	 9月5日	 blank	1
830	周星驰电影《整蛊专家》内哪种整蛊武器会令人讲真话？	 霹雳金刚拳	 诚实豆沙包	 谎言豆沙包	 blank	2
831	在苹果树修剪合理的情况下，果实着色最好的部位应处于？	 树北侧上方	 树南侧上方	 树北侧下方	 blank	2
832	世界古代史上“十字架“对”新月“的战争又叫做什么？	 十字军东征	 十字军西征	 十字军南征	 blank	1
833	《红楼梦》是我国古代著名的长篇小说之一，它的别名是？	 《石头记》	 《金陵记》	 《西厢记》	 blank	1
834	NBA球员林书豪就读美国哪一所大学？	 哈佛大学	 常春藤盟校	 斯坦福大学	 blank	1
835	世界上目前有记录的最大的一只非洲象身体全长多少米？	 将近8米	 将近11米	 将近13米	 blank	2
836	人人常说消灭四害，请问“四害”不包括下列哪种动物？	 老鼠	 蜻蜓	 苍蝇	 blank	2
837	看电视时，应该习惯于坐在距离电视机几米左右的位置？	 7米	 5米	 3米	 blank	3
838	哪一区域是中国最大的商品性大豆和出口大豆生产基地？	 东北	 华北	 华中	 blank	1
839	三国时期吴国屡次出征与魏国交战的关键城池是哪座？	 官渡	 荆州	 合肥	 blank	3
840	些列哪一个城市不是我国的“三大火炉”之一？	 重庆	 成都	 武汉	 blank	2
841	在卫斯理小说系列里，卫斯理和白素的女儿叫什么名字？	 卫玲	 卫兰	 红绫	 blank	3
842	从前有个人叫小蔡，被关在监狱中了一夜，之后怎么了？	 死了	 病了	 馊了	 blank	3
843	传统的“三姑六婆”中“三姑”是指尼姑，道姑和什么？	 八姑	 卦姑	 大姑	 blank	2
844	NBA规定一场篮球赛每个运动员最多允许犯规多少次？	 6次	 4次	 5次	 blank	1
845	_1949年5月，人民海军第一所院校在哪座城市诞生？	 大连	 青岛	 上海	 blank	1
846	故宫是世界上最大的宫殿，共有几个朝代把它作为皇宫？	 一个	 两个	 三个	 blank	2
847	我国古代通过科举考试选拔文武官吏，科举制度开始于？	 隋朝	 唐朝	 宋朝	 blank	1
848	我国目前把空气质量分为几个级别？	 3个	 5个	 4个	 blank	2
849	每天洗头发要用什么样的产品？	 强碱性	 弱碱性	 弱酸性	 blank	3
850	锦标赛的“锦标”起源于哪种运动？	 竞渡	 摔跤	 射箭	 blank	1
851	哪项运动被誉为“体育运动之母”？	 田径	 游泳	 摔跤	 blank	1
852	下列人物中绰号叫做九纹龙的是？	 柴进	 史进	 解珍	 blank	2
853	《名侦探柯南》中柯南不擅长的是？	 滑板	 足球	 唱歌	 blank	3
854	下列哪支球队没有获得过总冠军？	 火箭	 山猫	 活塞	 blank	2
855	名称不属于二十四节气的是哪一个？	 谷雨	 白露	 大伏	 blank	3
856	在哪里可以吃到最大粒的香港鱼蛋？	 长洲	 旺角	 元朝	 blank	1
857	天王星体积是太阳系第几大的行星？	 第一	 第二	 第三	 blank	3
858	诺贝尔奖的创始人诺贝尔是哪国人？	 瑞典	 瑞士	 荷兰	 blank	1
859	中国最后一个皇帝的年号是哪一个？	 道光	 光绪	 宣统	 blank	3
860	太阳系的行星中自转速度最快的是？	 土星	 水星	 木星	 blank	3
861	下列哪种生物不是由细胞构成的？	 病毒	 细菌	 鸡蛋	 blank	1
862	比丘尼是佛教中哪一类人物的称呼？	 和尚	 行者	 尼姑	 blank	3
863	下列哪个食物不是由12个组成的？	 月份	 天干	 地支	 blank	2
864	我国冰上运动从什么时候盛行起来？	 唐朝	 明清	 宋朝	 blank	3
865	马可波罗是在哪一朝代来到中国的？	 唐朝	 宋朝	 元朝	 blank	3
866	生鱼片在日本是用哪两个汉字称呼？	 刺身	 唐扬	 煮物	 blank	1
867	桂花中丹桂一般在什么季节开放？	 春季	 夏季	 秋季	 blank	3
868	香港“三栋屋博物馆”位于哪一区？	 蔡涌	 沙田	 荃湾	 blank	3
869	走来走去却不愿离开的水果是什么？	 葡萄	 苹果	 榴莲	 blank	3
870	著名风景区九寨沟位于中国哪个省？	 四川	 云南	 重庆	 blank	1
871	台湾哪个市镇拥有陶瓷之镇的美誉？	 三峡	 土城	 莺歌	 blank	3
872	“珍珠”主要是从什么生物生产的？	 海葵	 牡蛎	 扇贝	 blank	2
873	世界上最大的核电站位于哪个国家？	 美国	 中国	 日本	 blank	3
874	常见的鸟类中不属于候鸟的是哪个？	 喜鹊	 黄鹂	 杜鹃	 blank	1
875	世界上稻米出口最多的是哪个国家？	 泰国	 中国	 日本	 blank	1
876	以下哪个并非台北平溪区的火车站？	 十分	 木栅	 大华	 blank	2
877	“夺席谈经”与汉朝哪个皇帝有关？	 刘秀	 刘禅	 刘备	 blank	1
878	平时常见的玻璃钢是一种什么制品？	 金属	 塑料	 木材	 blank	2
879	不属于丈夫对妻子雅称的是哪一个？	 拙荆	 所天	 内人	 blank	2
880	古人所称的汤饼即现在的什么食物？	 面饼	 面条	 馒头	 blank	2
881	古人常用“松鹤延年”是什么意思？	 美食	 长寿	 舞蹈	 blank	2
